,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
2016-04-23 19:00:00,13.56,0.31,5.16,0.57,partly-cloudy-day,,0.0,0.0,,1018.07,Partly Cloudy,13.56,1461456000,0,16.089,92.0,3.21,1.5
2016-04-23 20:00:00,11.33,0.2,4.27,0.62,partly-cloudy-night,,0.0,0.0,,1017.91,Partly Cloudy,11.33,1461459600,0,16.089,77.0,2.49,1.04
2016-04-23 21:00:00,9.9,0.3,3.64,0.65,partly-cloudy-night,,0.0,0.0,,1018.44,Partly Cloudy,9.9,1461463200,0,16.089,83.0,2.02,0.87
2016-04-23 22:00:00,9.04,0.3,3.28,0.67,partly-cloudy-night,,0.0,0.0,,1018.2,Partly Cloudy,9.04,1461466800,0,16.089,104.0,2.15,0.92
2016-04-23 23:00:00,8.35,0.29,3.24,0.7,partly-cloudy-night,,0.0,0.0,,1017.79,Partly Cloudy,8.35,1461470400,0,16.089,80.0,1.83,0.77
2016-04-24 00:00:00,7.84,0.32,3.23,0.73,partly-cloudy-night,,0.0,0.0,,1017.67,Partly Cloudy,7.84,1461474000,0,16.089,75.0,1.23,0.48
2016-04-24 01:00:00,7.42,0.18,3.32,0.75,partly-cloudy-night,,0.0,0.0,,1017.47,Partly Cloudy,7.42,1461477600,0,16.089,65.0,0.7,0.32
2016-04-24 02:00:00,7.04,0.07,3.42,0.78,clear-night,,0.0,0.0,,1017.19,Clear,7.04,1461481200,0,16.089,87.0,0.5,0.22
2016-04-24 03:00:00,6.83,0.08,3.51,0.79,clear-night,,0.0,0.0,,1017.33,Clear,6.83,1461484800,0,16.089,100.0,0.33,0.14
2016-04-24 04:00:00,6.76,0.0,3.83,0.82,clear-night,,0.0,0.0,,1017.18,Clear,6.76,1461488400,0,16.089,114.0,0.58,0.24
2016-04-24 05:00:00,6.96,0.07,4.04,0.82,clear-night,,0.0,0.0,,1017.36,Clear,6.96,1461492000,0,16.089,152.0,0.45,0.22
2016-04-24 06:00:00,7.35,0.22,4.39,0.81,partly-cloudy-night,,0.0,0.0,,1017.26,Partly Cloudy,7.35,1461495600,0,16.089,148.0,0.96,0.53
2016-04-24 07:00:00,8.88,0.31,5.5,0.79,partly-cloudy-day,,0.0,0.0,,1017.42,Partly Cloudy,8.88,1461499200,0,16.089,147.0,1.97,0.93
2016-04-24 08:00:00,11.55,0.44,6.96,0.73,partly-cloudy-day,,0.0,0.0,,1016.86,Partly Cloudy,11.55,1461502800,1,16.089,154.0,3.16,1.63
2016-04-24 09:00:00,14.4,0.2,9.04,0.7,partly-cloudy-day,,0.0,0.0,,1016.19,Partly Cloudy,14.4,1461506400,3,15.266,167.0,3.87,1.93
2016-04-24 10:00:00,16.71,0.18,9.77,0.64,partly-cloudy-day,,0.0,0.0,,1015.31,Partly Cloudy,16.71,1461510000,5,16.089,177.0,4.63,2.17
2016-04-24 11:00:00,18.94,0.21,10.47,0.58,partly-cloudy-day,,0.0,0.0,,1014.51,Partly Cloudy,18.94,1461513600,6,16.089,171.0,4.74,2.17
2016-04-24 12:00:00,20.99,0.33,11.52,0.55,partly-cloudy-day,,0.0,0.0,,1014.17,Partly Cloudy,20.99,1461517200,7,16.089,182.0,5.19,2.12
2016-04-24 13:00:00,22.56,0.4,12.48,0.53,partly-cloudy-day,,0.0,0.0,,1013.45,Partly Cloudy,22.56,1461520800,7,16.089,185.0,5.45,2.37
2016-04-24 14:00:00,23.97,0.37,12.74,0.49,partly-cloudy-day,,0.0,0.0,,1012.42,Partly Cloudy,23.97,1461524400,7,16.089,187.0,5.24,2.11
2016-04-24 15:00:00,25.06,0.51,12.53,0.46,partly-cloudy-day,,0.0,0.0,,1011.44,Mostly Cloudy,25.06,1461528000,5,16.089,190.0,5.03,2.04
2016-04-24 16:00:00,25.39,0.6,12.07,0.43,partly-cloudy-day,,0.0,0.0,,1010.54,Mostly Cloudy,25.39,1461531600,3,16.089,177.0,4.35,1.9
2016-04-24 17:00:00,25.15,0.5,11.89,0.44,partly-cloudy-day,,0.0,0.0,,1010.01,Mostly Cloudy,25.15,1461535200,2,16.089,174.0,4.7,1.93
2016-04-24 18:00:00,24.17,0.27,11.77,0.46,partly-cloudy-day,,0.0,0.0,,1009.7,Partly Cloudy,24.17,1461538800,1,16.089,154.0,4.28,1.85
2016-04-24 19:00:00,23.05,0.46,11.49,0.48,partly-cloudy-day,,0.0,0.0,,1009.18,Partly Cloudy,23.05,1461542400,0,16.089,153.0,3.77,1.66
2016-04-24 20:00:00,21.42,0.55,11.01,0.52,partly-cloudy-night,,0.0,0.0,,1009.12,Mostly Cloudy,21.42,1461546000,0,16.089,157.0,3.0,1.25
2016-04-24 21:00:00,20.35,0.07,11.08,0.55,clear-night,,0.0,0.0,,1009.2,Clear,20.35,1461549600,0,16.089,167.0,3.38,1.59
2016-04-24 22:00:00,20.34,0.33,11.21,0.56,partly-cloudy-night,,0.0,0.0,,1009.32,Partly Cloudy,20.34,1461553200,0,16.089,173.0,4.16,1.79
2016-04-24 23:00:00,19.81,0.29,11.13,0.57,partly-cloudy-night,,0.0,0.0,,1009.64,Partly Cloudy,19.81,1461556800,0,16.089,182.0,4.57,2.09
2016-04-25 00:00:00,19.09,0.29,11.19,0.6,partly-cloudy-night,,0.0,0.0,,1009.92,Partly Cloudy,19.09,1461560400,0,16.089,182.0,3.56,1.77
2016-04-25 01:00:00,18.21,0.29,11.19,0.64,partly-cloudy-night,,0.0,0.0,,1009.45,Partly Cloudy,18.21,1461564000,0,16.089,163.0,2.79,1.32
2016-04-25 02:00:00,17.64,0.38,11.13,0.66,partly-cloudy-night,,0.0,0.0,,1008.7,Partly Cloudy,17.64,1461567600,0,16.089,159.0,2.99,1.37
2016-04-25 03:00:00,17.26,0.64,10.81,0.66,partly-cloudy-night,,0.0,0.0,,1008.39,Mostly Cloudy,17.26,1461571200,0,16.089,171.0,3.14,1.44
2016-04-25 04:00:00,17.18,0.47,10.56,0.65,partly-cloudy-night,,0.0,0.0,,1007.66,Partly Cloudy,17.18,1461574800,0,16.089,177.0,3.56,1.74
2016-04-25 05:00:00,16.85,0.62,10.53,0.66,partly-cloudy-night,,0.0,0.0,,1007.38,Mostly Cloudy,16.85,1461578400,0,16.089,180.0,3.46,1.68
2016-04-25 06:00:00,16.37,0.32,10.5,0.68,partly-cloudy-night,,0.0,0.0,,1007.06,Partly Cloudy,16.37,1461582000,0,16.089,177.0,3.25,1.61
2016-04-25 07:00:00,16.91,0.52,11.05,0.68,partly-cloudy-day,,0.0,0.0,,1006.96,Mostly Cloudy,16.91,1461585600,0,16.089,179.0,3.79,1.97
2016-04-25 08:00:00,17.73,0.61,11.67,0.68,partly-cloudy-day,,0.0,0.0,,1006.7,Mostly Cloudy,17.73,1461589200,1,16.089,192.0,4.33,2.21
2016-04-25 09:00:00,19.39,0.59,12.43,0.64,partly-cloudy-day,,0.0,0.0,,1006.61,Mostly Cloudy,19.39,1461592800,2,16.089,205.0,4.8,2.21
2016-04-25 10:00:00,21.75,0.61,13.09,0.58,partly-cloudy-day,,0.0,0.0,,1006.42,Mostly Cloudy,21.75,1461596400,4,16.089,211.0,5.81,2.6
2016-04-25 11:00:00,23.55,0.3,13.56,0.54,partly-cloudy-day,,0.0,0.0,,1005.97,Partly Cloudy,23.55,1461600000,6,16.089,217.0,6.49,2.94
2016-04-25 12:00:00,25.11,0.29,13.92,0.5,partly-cloudy-day,,0.0,0.0,,1005.43,Partly Cloudy,25.11,1461603600,7,16.089,215.0,6.55,2.89
2016-04-25 13:00:00,26.01,0.63,13.86,0.47,partly-cloudy-day,,0.0,0.0,,1004.75,Mostly Cloudy,26.01,1461607200,6,16.089,212.0,6.94,3.23
2016-04-25 14:00:00,26.99,0.7,13.86,0.45,partly-cloudy-day,,0.0,0.0,,1004.14,Mostly Cloudy,26.85,1461610800,5,16.089,205.0,7.25,3.06
2016-04-25 15:00:00,27.62,0.69,13.99,0.43,partly-cloudy-day,,0.0,0.0,,1003.32,Mostly Cloudy,27.62,1461614400,5,16.089,215.0,7.62,3.37
2016-04-25 16:00:00,28.14,0.66,13.9,0.42,partly-cloudy-day,,0.0,0.0,,1002.55,Mostly Cloudy,28.14,1461618000,3,16.089,214.0,7.92,3.62
2016-04-25 17:00:00,27.93,0.65,13.57,0.41,partly-cloudy-day,,0.0,0.0,,1001.75,Mostly Cloudy,27.93,1461621600,2,16.089,208.0,8.07,3.65
2016-04-25 18:00:00,27.34,0.68,13.81,0.43,partly-cloudy-day,,0.0,0.0,,1001.75,Mostly Cloudy,27.34,1461625200,1,16.089,219.0,7.34,2.98
2016-04-25 19:00:00,26.57,0.69,13.91,0.46,partly-cloudy-day,,0.0,0.0,,1001.13,Mostly Cloudy,26.57,1461628800,0,16.089,221.0,6.56,2.98
2016-04-25 20:00:00,25.73,0.66,14.38,0.5,partly-cloudy-night,,0.0,0.0,,1001.71,Mostly Cloudy,25.73,1461632400,0,16.089,228.0,5.73,2.59
2016-04-25 21:00:00,24.48,0.68,15.46,0.57,partly-cloudy-night,,0.0192,0.11,rain,1002.2,Mostly Cloudy,24.48,1461636000,0,16.089,235.0,4.85,2.48
2016-04-25 22:00:00,22.56,0.64,15.68,0.65,partly-cloudy-night,,0.046,0.14,rain,1002.89,Mostly Cloudy,22.55,1461639600,0,16.089,252.0,3.86,1.67
2016-04-25 23:00:00,21.84,0.75,15.28,0.66,partly-cloudy-night,,0.0,0.0,,1003.4,Mostly Cloudy,21.84,1461643200,0,16.089,265.0,3.17,1.39
2016-04-26 00:00:00,21.29,0.75,14.45,0.65,partly-cloudy-night,,0.0,0.0,,1003.86,Mostly Cloudy,21.29,1461646800,0,16.089,270.0,2.53,1.26
2016-04-26 01:00:00,19.62,0.49,13.22,0.67,partly-cloudy-night,,0.0,0.0,,1004.2,Partly Cloudy,19.62,1461650400,0,16.089,301.0,2.72,1.1
2016-04-26 02:00:00,15.49,0.48,11.07,0.75,partly-cloudy-night,,0.0,0.0,,1005.21,Partly Cloudy,15.49,1461654000,0,13.654,10.0,2.35,1.11
2016-04-26 03:00:00,11.78,0.39,8.88,0.82,partly-cloudy-night,,0.0,0.0,,1005.95,Partly Cloudy,11.78,1461657600,0,12.854,22.0,2.38,1.0
2016-04-26 04:00:00,10.37,0.49,8.03,0.85,partly-cloudy-night,,0.0,0.0,,1006.85,Partly Cloudy,10.37,1461661200,0,6.251,34.0,2.6,1.22
2016-04-26 05:00:00,8.45,0.82,7.19,0.89,partly-cloudy-night,,0.0,0.0,,1007.83,Mostly Cloudy,8.92,1461664800,0,4.935,43.0,3.12,1.47
2016-04-26 06:00:00,7.19,0.82,6.82,0.91,partly-cloudy-day,,0.0,0.0,,1008.6,Mostly Cloudy,8.19,1461668400,0,4.583,40.0,4.07,1.88
2016-04-26 07:00:00,6.18,1.0,6.34,0.92,cloudy,,0.0,0.0,,1009.74,Overcast,7.59,1461672000,0,4.074,50.0,4.35,2.24
2016-04-26 08:00:00,5.28,1.0,5.87,0.92,cloudy,,0.0,0.0,,1010.15,Overcast,7.14,1461675600,1,3.881,39.0,4.82,2.71
2016-04-26 09:00:00,5.24,1.0,5.7,0.91,cloudy,,0.0,0.0,,1010.91,Overcast,7.14,1461679200,2,8.584,26.0,5.23,2.75
2016-04-26 10:00:00,5.65,1.0,5.56,0.88,cloudy,,0.0,0.0,,1011.4,Overcast,7.41,1461682800,3,12.785,38.0,5.38,2.64
2016-04-26 11:00:00,6.79,1.0,5.83,0.84,cloudy,,0.0,0.0,,1011.44,Overcast,8.42,1461686400,4,15.258,28.0,5.32,2.72
2016-04-26 12:00:00,8.07,0.95,6.01,0.79,cloudy,,0.0,0.0,,1012.1,Overcast,9.5,1461690000,5,16.089,22.0,5.55,2.73
2016-04-26 13:00:00,8.57,0.78,5.96,0.77,partly-cloudy-day,,0.0,0.0,,1012.4,Mostly Cloudy,9.87,1461693600,5,16.089,35.0,5.56,2.65
2016-04-26 14:00:00,8.08,0.61,5.79,0.77,partly-cloudy-day,,0.0,0.0,,1012.98,Mostly Cloudy,9.69,1461697200,6,15.411,39.0,6.03,3.11
2016-04-26 15:00:00,6.94,0.88,5.16,0.78,cloudy,,0.0,0.0,,1012.8,Overcast,8.77,1461700800,4,16.089,27.0,6.44,3.16
2016-04-26 16:00:00,6.04,0.93,4.61,0.79,cloudy,,0.0,0.0,,1012.86,Overcast,7.96,1461704400,3,16.089,30.0,6.58,3.03
2016-04-26 17:00:00,5.28,1.0,4.34,0.82,cloudy,,0.0,0.0,,1012.78,Overcast,7.3,1461708000,2,15.258,38.0,6.2,2.97
2016-04-26 18:00:00,4.43,1.0,4.37,0.85,cloudy,,0.0,0.0,,1012.8,Overcast,6.69,1461711600,1,8.284,29.0,6.45,3.16
2016-04-26 19:00:00,4.26,1.0,4.45,0.87,cloudy,,0.0,0.0,,1012.07,Overcast,6.39,1461715200,0,9.625,31.0,6.13,2.89
2016-04-26 20:00:00,4.27,1.0,4.55,0.88,cloudy,,0.0,0.0,,1011.73,Overcast,6.36,1461718800,0,13.725,40.0,6.18,2.82
2016-04-26 21:00:00,5.08,1.0,4.79,0.87,cloudy,,0.0,0.0,,1013.0,Overcast,6.81,1461722400,0,16.089,42.0,5.21,2.45
2016-04-26 22:00:00,5.22,1.0,4.9,0.86,cloudy,,0.0,0.0,,1013.56,Overcast,7.11,1461726000,0,16.089,46.0,5.58,2.74
2016-04-26 23:00:00,5.15,1.0,4.77,0.85,cloudy,,0.0,0.0,,1013.69,Overcast,7.13,1461729600,0,16.089,49.0,5.77,2.87
2016-04-27 00:00:00,5.03,1.0,4.59,0.84,cloudy,,0.0,0.0,,1013.46,Overcast,7.03,1461733200,0,16.089,54.0,6.12,2.87
2016-04-27 01:00:00,4.51,1.0,4.08,0.83,cloudy,,0.0,0.0,,1012.98,Overcast,6.7,1461736800,0,16.089,56.0,6.48,3.06
2016-04-27 02:00:00,4.41,1.0,4.01,0.84,cloudy,,0.0,0.0,,1013.63,Overcast,6.49,1461740400,0,16.089,55.0,5.72,2.85
2016-04-27 03:00:00,4.13,0.91,3.47,0.83,cloudy,,0.0,0.0,,1013.87,Overcast,6.15,1461744000,0,15.118,51.0,5.25,2.67
2016-04-27 04:00:00,3.69,0.96,3.04,0.82,cloudy,,0.0,0.0,,1013.64,Overcast,5.82,1461747600,0,15.83,60.0,5.84,2.72
2016-04-27 05:00:00,3.23,1.0,3.18,0.84,cloudy,,0.0,0.0,,1013.32,Overcast,5.6,1461751200,0,15.799,63.0,5.76,2.99
2016-04-27 06:00:00,3.93,1.0,3.58,0.86,cloudy,,0.0,0.0,,1013.5,Overcast,5.81,1461754800,0,16.089,63.0,5.48,2.42
2016-04-27 07:00:00,4.35,1.0,3.98,0.86,cloudy,,0.0,0.0,,1014.13,Overcast,6.07,1461758400,0,13.921,76.0,4.8,2.29
2016-04-27 08:00:00,4.5,1.0,4.3,0.86,cloudy,,0.0,0.0,,1013.27,Overcast,6.48,1461762000,1,14.674,68.0,5.32,2.7
2016-04-27 09:00:00,5.01,1.0,4.38,0.85,cloudy,,0.0,0.0,,1012.38,Overcast,6.77,1461765600,2,15.337,66.0,5.9,2.48
2016-04-27 10:00:00,5.05,1.0,4.55,0.84,cloudy,,0.0,0.0,,1012.43,Overcast,7.15,1461769200,3,15.374,66.0,5.92,3.05
2016-04-27 11:00:00,5.34,1.0,4.71,0.83,cloudy,,0.0,0.0,,1012.34,Overcast,7.5,1461772800,4,14.541,67.0,6.29,3.27
2016-04-27 12:00:00,6.0,1.0,4.9,0.8,cloudy,,0.0,0.0,,1012.71,Overcast,8.06,1461776400,4,15.141,66.0,6.4,3.29
2016-04-27 13:00:00,6.54,1.0,5.03,0.79,cloudy,,0.0,0.0,,1012.45,Overcast,8.55,1461780000,4,15.141,61.0,6.51,3.39
2016-04-27 14:00:00,7.14,1.0,5.23,0.77,cloudy,,0.0,0.0,,1011.74,Overcast,9.02,1461783600,4,14.637,63.0,6.57,3.34
2016-04-27 15:00:00,7.74,1.0,5.36,0.8,cloudy,,0.0346,0.14,rain,1014.43,Overcast,8.64,1461787200,4,13.334,64.0,4.05,1.85
2016-04-27 16:00:00,5.9,1.0,5.75,0.86,rain,,0.5717,0.77,rain,1011.68,Light Rain,7.88,1461790800,3,7.106,46.0,6.37,3.11
2016-04-27 17:00:00,5.55,1.0,5.73,0.88,rain,,0.9121,1.0,rain,1010.54,Light Rain,7.54,1461794400,2,6.593,47.0,5.99,3.01
2016-04-27 18:00:00,5.43,1.0,5.09,0.88,rain,,0.9169,1.0,rain,1011.67,Light Rain,6.89,1461798000,1,9.306,43.0,4.16,2.16
2016-04-27 19:00:00,4.27,1.0,4.53,0.89,rain,,2.46,1.0,rain,1010.7,Light Rain,6.23,1461801600,0,7.591,43.0,4.81,2.61
2016-04-27 20:00:00,4.7,1.0,4.79,0.9,rain,,1.8619,1.0,rain,1010.11,Light Rain,6.29,1461805200,0,13.053,54.0,4.55,2.19
2016-04-27 21:00:00,5.37,1.0,5.21,0.89,rain,,0.4537,0.95,rain,1010.57,Light Rain,6.87,1461808800,0,14.401,53.0,4.01,2.19
2016-04-27 22:00:00,6.08,1.0,5.86,0.9,rain,,0.4399,0.87,rain,1010.46,Light Rain,7.45,1461812400,0,16.089,68.0,4.43,2.16
2016-04-27 23:00:00,6.82,1.0,6.14,0.87,rain,,0.126,0.51,rain,1010.43,Possible Drizzle,8.2,1461816000,0,16.089,75.0,4.59,2.34
2016-04-28 00:00:00,7.34,1.0,5.92,0.84,rain,,0.2616,0.46,rain,1010.25,Possible Drizzle,8.46,1461819600,0,15.734,78.0,4.37,2.06
2016-04-28 01:00:00,6.44,1.0,5.65,0.87,rain,,1.3032,0.99,rain,1010.14,Light Rain,7.76,1461823200,0,9.212,77.0,4.38,2.16
2016-04-28 02:00:00,5.93,1.0,5.52,0.9,rain,,2.4491,0.84,rain,1009.85,Light Rain,7.11,1461826800,0,12.116,67.0,4.0,1.89
2016-04-28 03:00:00,5.44,1.0,5.6,0.92,rain,,1.4013,0.58,rain,1009.93,Possible Light Rain,6.88,1461830400,0,11.716,64.0,4.45,2.13
2016-04-28 04:00:00,5.84,1.0,5.75,0.93,rain,,1.3815,1.0,rain,1010.97,Light Rain,6.76,1461834000,0,7.54,54.0,3.29,1.6
2016-04-28 05:00:00,4.54,0.91,5.6,0.93,rain,,1.1902,0.91,rain,1009.46,Light Rain,6.61,1461837600,0,11.29,66.0,5.6,2.85
2016-04-28 06:00:00,4.4,1.0,5.6,0.93,cloudy,,0.063,0.35,rain,1009.72,Overcast,6.61,1461841200,0,9.768,66.0,5.44,3.05
2016-04-28 07:00:00,5.11,1.0,5.73,0.93,cloudy,,0.0,0.0,,1009.84,Overcast,6.81,1461844800,0,11.877,64.0,4.72,2.42
2016-04-28 08:00:00,5.47,1.0,5.75,0.92,cloudy,,0.0,0.0,,1010.54,Overcast,7.01,1461848400,1,13.163,68.0,4.49,2.26
2016-04-28 09:00:00,5.86,1.0,5.71,0.9,cloudy,,0.0,0.0,,1011.15,Overcast,7.21,1461852000,2,14.336,65.0,4.07,2.09
2016-04-28 10:00:00,6.24,1.0,5.68,0.88,cloudy,,0.0,0.0,,1011.68,Overcast,7.48,1461855600,3,14.43,65.0,3.48,2.02
2016-04-28 11:00:00,6.61,1.0,5.71,0.87,cloudy,,0.0,0.0,,1012.26,Overcast,7.7,1461859200,4,11.718,57.0,3.43,1.89
2016-04-28 12:00:00,6.99,1.0,5.92,0.87,cloudy,,0.0,0.0,,1012.26,Overcast,8.01,1461862800,4,13.577,53.0,3.51,1.88
2016-04-28 13:00:00,7.48,1.0,6.24,0.86,cloudy,,0.0,0.0,,1012.51,Overcast,8.47,1461866400,4,12.916,49.0,3.81,1.92
2016-04-28 14:00:00,8.46,1.0,6.54,0.83,cloudy,,0.0,0.0,,1012.57,Overcast,9.33,1461870000,4,13.273,50.0,3.79,1.94
2016-04-28 15:00:00,8.67,1.0,6.48,0.81,cloudy,,0.0,0.0,,1012.81,Overcast,9.62,1461873600,4,13.137,51.0,3.83,2.1
2016-04-28 16:00:00,8.38,1.0,6.28,0.81,cloudy,,0.0,0.0,,1013.43,Overcast,9.37,1461877200,3,13.064,40.0,3.79,2.09
2016-04-28 17:00:00,7.95,1.0,5.93,0.81,cloudy,,0.0,0.0,,1013.72,Overcast,8.95,1461880800,2,13.136,43.0,3.68,2.02
2016-04-28 18:00:00,7.28,1.0,5.54,0.83,cloudy,,0.0,0.0,,1014.22,Overcast,8.33,1461884400,1,13.903,34.0,3.66,1.97
2016-04-28 19:00:00,7.09,1.0,5.27,0.84,cloudy,,0.0,0.0,,1014.87,Overcast,7.74,1461888000,0,13.483,26.0,2.81,1.49
2016-04-28 20:00:00,6.24,1.0,4.96,0.86,cloudy,,0.0,0.0,,1015.27,Overcast,7.17,1461891600,0,13.653,21.0,3.19,1.66
2016-04-28 21:00:00,5.73,1.0,4.91,0.87,cloudy,,0.0,0.0,,1016.0,Overcast,6.86,1461895200,0,10.727,14.0,3.13,1.81
2016-04-28 22:00:00,6.7,1.0,4.96,0.89,cloudy,,0.0,0.0,,1016.58,Overcast,6.7,1461898800,0,8.807,10.0,2.55,1.24
2016-04-28 23:00:00,5.82,1.0,5.07,0.9,cloudy,,0.0058,0.08,rain,1016.3,Overcast,6.55,1461902400,0,8.061,22.0,2.7,1.41
2016-04-29 00:00:00,6.42,1.0,5.07,0.91,cloudy,,0.0,0.0,,1016.38,Overcast,6.42,1461906000,0,7.327,10.0,2.22,0.99
2016-04-29 01:00:00,6.43,1.0,5.12,0.91,cloudy,,0.0,0.0,,1016.55,Overcast,6.43,1461909600,0,7.325,352.0,1.83,0.77
2016-04-29 02:00:00,6.45,1.0,5.17,0.92,cloudy,,0.0,0.0,,1016.83,Overcast,6.45,1461913200,0,5.356,327.0,1.31,0.64
2016-04-29 03:00:00,6.43,1.0,5.28,0.92,cloudy,,0.058,0.37,rain,1016.42,Overcast,6.43,1461916800,0,5.885,333.0,1.62,0.71
2016-04-29 04:00:00,6.38,1.0,5.33,0.93,cloudy,,0.0419,0.37,rain,1016.81,Overcast,6.38,1461920400,0,6.783,342.0,2.08,0.87
2016-04-29 05:00:00,6.35,1.0,5.27,0.93,cloudy,,0.0084,0.13,rain,1016.97,Overcast,6.35,1461924000,0,7.345,341.0,2.21,1.1
2016-04-29 06:00:00,6.21,1.0,5.11,0.93,cloudy,,0.0,0.0,,1017.97,Overcast,6.21,1461927600,0,8.633,342.0,2.11,0.85
2016-04-29 07:00:00,6.23,1.0,5.09,0.92,cloudy,,0.0,0.0,,1018.95,Overcast,6.23,1461931200,0,7.013,333.0,2.39,1.28
2016-04-29 08:00:00,5.17,1.0,5.05,0.92,cloudy,,0.0,0.0,,1018.82,Overcast,6.25,1461934800,1,8.07,352.0,3.05,1.66
2016-04-29 09:00:00,4.84,1.0,5.0,0.91,cloudy,,0.0,0.0,,1018.08,Overcast,6.4,1461938400,2,12.104,7.0,3.8,2.18
2016-04-29 10:00:00,5.91,1.0,4.83,0.88,cloudy,,0.0,0.0,,1019.6,Overcast,6.74,1461942000,3,13.528,20.0,2.85,1.52
2016-04-29 11:00:00,5.88,1.0,4.82,0.84,cloudy,,0.0,0.0,,1019.48,Overcast,7.31,1461945600,4,15.606,21.0,3.86,2.2
2016-04-29 12:00:00,6.28,1.0,4.83,0.81,cloudy,,0.0,0.0,,1019.35,Overcast,7.86,1461949200,4,16.089,23.0,4.64,2.52
2016-04-29 13:00:00,8.23,1.0,4.66,0.78,cloudy,,0.0,0.0,,1019.88,Overcast,8.23,1461952800,4,16.089,23.0,2.92,1.29
2016-04-29 14:00:00,8.86,1.0,4.8,0.76,cloudy,,0.0,0.0,,1019.81,Overcast,8.86,1461956400,4,16.089,27.0,2.4,1.3
2016-04-29 15:00:00,8.56,1.0,4.87,0.74,cloudy,,0.0,0.0,,1019.61,Overcast,9.2,1461960000,4,16.089,24.0,3.25,1.67
2016-04-29 16:00:00,9.24,1.0,5.0,0.73,cloudy,,0.0,0.0,,1019.95,Overcast,9.52,1461963600,3,16.089,24.0,2.87,1.37
2016-04-29 17:00:00,9.25,0.78,5.05,0.73,partly-cloudy-day,,0.0,0.0,,1019.45,Mostly Cloudy,9.7,1461967200,2,15.313,36.0,3.36,1.56
2016-04-29 18:00:00,8.6,0.85,4.71,0.75,partly-cloudy-day,,0.0,0.0,,1019.98,Mostly Cloudy,8.94,1461970800,1,15.698,38.0,2.78,1.36
2016-04-29 19:00:00,7.38,1.0,4.48,0.78,cloudy,,0.0,0.0,,1020.27,Overcast,8.11,1461974400,0,14.876,40.0,3.08,1.6
2016-04-29 20:00:00,6.59,1.0,4.14,0.81,cloudy,,0.0,0.0,,1020.94,Overcast,7.25,1461978000,0,14.323,52.0,2.85,1.44
2016-04-29 21:00:00,5.9,1.0,3.91,0.83,cloudy,,0.0,0.0,,1020.71,Overcast,6.64,1461981600,0,14.316,51.0,2.9,1.43
2016-04-29 22:00:00,6.51,1.0,3.93,0.84,cloudy,,0.0,0.0,,1020.94,Overcast,6.51,1461985200,0,15.152,56.0,2.45,1.08
2016-04-29 23:00:00,6.47,1.0,3.86,0.83,cloudy,,0.0,0.0,,1020.37,Overcast,6.47,1461988800,0,14.64,61.0,2.52,1.3
2016-04-30 00:00:00,5.67,1.0,3.84,0.84,cloudy,,0.0,0.0,,1019.44,Overcast,6.35,1461992400,0,14.937,60.0,2.72,1.35
2016-04-30 01:00:00,6.42,0.96,3.9,0.84,cloudy,,0.0,0.0,,1019.37,Overcast,6.42,1461996000,0,15.12,51.0,2.21,1.14
2016-04-30 02:00:00,6.38,0.84,3.97,0.85,partly-cloudy-night,,0.0,0.0,,1018.23,Mostly Cloudy,6.38,1461999600,0,15.534,39.0,2.58,1.19
2016-04-30 03:00:00,6.48,0.67,4.32,0.86,partly-cloudy-night,,0.0,0.0,,1018.2,Mostly Cloudy,6.48,1462003200,0,15.023,36.0,1.76,1.03
2016-04-30 04:00:00,6.96,0.38,4.82,0.86,partly-cloudy-night,,0.0,0.0,,1018.19,Partly Cloudy,6.96,1462006800,0,14.288,61.0,2.53,1.22
2016-04-30 05:00:00,6.59,0.16,5.34,0.87,partly-cloudy-night,,0.0,0.0,,1017.58,Partly Cloudy,7.37,1462010400,0,14.137,70.0,3.24,1.55
2016-04-30 06:00:00,7.16,0.38,5.68,0.87,partly-cloudy-day,,0.0,0.0,,1018.0,Partly Cloudy,7.69,1462014000,0,11.573,83.0,2.72,1.38
2016-04-30 07:00:00,6.98,0.85,5.99,0.87,partly-cloudy-day,,0.0,0.0,,1018.28,Mostly Cloudy,8.05,1462017600,0,8.94,83.0,3.17,1.94
2016-04-30 08:00:00,7.65,0.87,6.11,0.84,partly-cloudy-day,,0.0,0.0,,1017.38,Mostly Cloudy,8.74,1462021200,1,10.396,86.0,4.08,2.09
2016-04-30 09:00:00,7.88,1.0,5.74,0.8,cloudy,,0.0,0.0,,1017.53,Overcast,9.09,1462024800,2,13.338,96.0,4.71,2.32
2016-04-30 10:00:00,7.62,1.0,5.65,0.8,cloudy,,0.0161,0.18,rain,1017.22,Overcast,9.0,1462028400,3,10.586,89.0,4.58,2.54
2016-04-30 11:00:00,6.69,1.0,5.71,0.84,rain,,0.3513,0.92,rain,1017.05,Drizzle,8.26,1462032000,4,8.636,81.0,4.67,2.6
2016-04-30 12:00:00,5.68,1.0,5.79,0.88,rain,,0.9859,1.0,rain,1016.05,Light Rain,7.61,1462035600,4,8.722,81.0,5.56,2.93
2016-04-30 13:00:00,5.26,1.0,5.71,0.9,rain,,1.0533,1.0,rain,1014.95,Light Rain,7.3,1462039200,4,6.903,75.0,5.57,3.0
